objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid,unique_id
1.23765e+18,162.1200426,-0.96306428,18.2861,18.11478,18.14232,18.02426,18.03402,756,301,1,309,3.09637e+17,QSO,1.741678,275,51910,51,8479bc6b-41e4-44a6-ab08-b3e73d445f2b
1.23765e+18,162.1613267,-1.041705966,16.67229,15.52946,15.16349,15.04075,15.00277,756,301,1,309,2.8812e+18,STAR,5.17e-05,2559,54208,84,21f3e98d-e1e6-4009-96c5-872501914df8
1.23765e+18,162.177631,-1.007117476,18.04392,16.98619,16.67233,16.54937,16.49476,756,301,1,310,2.6898e+18,STAR,0.000264481,2389,54213,86,5e3d8c3b-18aa-4a23-bae0-8cc0761d323c
1.23765e+18,162.19974,-1.01466107,18.85257,17.86745,17.55789,17.43459,17.38357,756,301,1,310,2.6898e+18,STAR,-5.87e-07,2389,54213,88,ffe44049-9498-4706-bd54-9b22d119eb41
1.23765e+18,162.2248113,-0.987748767,16.86535,15.81168,15.47238,15.32898,15.27367,756,301,1,310,2.8812e+18,STAR,0.000274919,2559,54208,88,e4229dd1-7532-40b6-90a6-ae4f29176e4d
1.23765e+18,162.2465655,-0.918542011,17.71105,16.34725,15.83003,15.60209,15.47698,756,301,1,310,2.6898e+18,STAR,-0.00045622,2389,54213,90,d66c82a9-6957-4625-8fec-56306d623ac5
1.23765e+18,162.305639,-1.003780829,19.18404,19.1997,19.1041,18.78402,18.68743,756,301,1,310,3.09625e+17,QSO,2.006571,275,51910,8,4a4391b9-cadc-438a-a382-449933f6328d
1.23765e+18,162.2042136,-0.987362487,17.80165,16.61996,16.1181,15.85237,15.64157,756,301,1,310,3.09634e+17,GALAXY,0.02614697,275,51910,41,9a668649-d132-4ac4-8b1a-4b36a6e115e8
1.23765e+18,162.289475,-0.908548805,18.66761,16.83642,15.95352,15.51473,15.16474,756,301,1,310,3.10827e+17,GALAXY,0.03804233,276,51909,287,9ef82241-4fb7-4ab6-83bb-3811e7ea3f39
1.23765e+18,162.3337182,-1.001236825,18.45831,17.09308,16.55146,16.36101,16.27274,756,301,1,311,2.8812e+18,STAR,0.00038865,2559,54208,90,714bcfd8-60e4-44be-bcb7-6760efb29c5a
1.23765e+18,162.3451997,-0.846905435,19.45426,17.49314,16.74405,16.50129,16.34002,756,301,1,311,2.6898e+18,STAR,0.000164115,2389,54213,93,71a13b8e-d15d-4473-a480-d124ba047336
1.23765e+18,162.4100525,-0.974669972,17.57672,16.30313,15.82177,15.6353,15.5685,756,301,1,311,2.8812e+18,STAR,0.000326733,2559,54208,87,1b29c288-3974-4c64-bd4e-f1a9072c609f
1.23765e+18,162.4063775,-0.907118295,18.41814,17.17549,16.63656,16.31784,16.1021,756,301,1,311,3.10826e+17,GALAXY,0.03836371,276,51909,282,8068f4d3-9f98-4c06-97c9-436ddb708cb8
1.23765e+18,162.4924287,-1.037511669,19.16261,17.45277,16.81324,16.56124,16.44654,756,301,1,312,2.68979e+18,STAR,7.82e-05,2389,54213,53,f8a13106-fba4-4c5f-8efd-346f8c9922f9
1.23765e+18,162.588828,-0.87201293,17.37496,16.06552,15.63478,15.48339,15.42321,756,301,1,312,2.68979e+18,STAR,5.26e-05,2389,54213,58,8c265f0b-7db7-464e-9ac9-e78fa87e2027
1.23765e+18,162.5862969,-0.873837222,18.81535,16.69037,15.70883,15.31833,14.85697,756,301,1,312,3.10831e+17,GALAXY,0.1074627,276,51909,300,a0b9f38c-0fc0-45ef-a7a2-12a777987d6d
1.23765e+18,162.5985101,-0.990873937,18.02848,16.65369,16.06824,15.82721,15.70943,756,301,1,312,2.68979e+18,STAR,-3.76e-05,2389,54213,43,e7b34b0b-a27c-4f8d-aeb9-bd0cf00bee27
1.23765e+18,162.6110238,-0.890844709,17.33813,15.96866,15.49672,15.33282,15.27834,756,301,1,312,2.68979e+18,STAR,-4.71e-05,2389,54213,55,18459232-c846-46c6-b6be-465b010f409f
1.23765e+18,162.5471497,-1.002056509,19.48367,18.1998,17.55522,17.15322,16.93752,756,301,1,312,3.09624e+17,GALAXY,0.1045614,275,51910,7,241e5087-fb8d-4962-9852-620ff57799b6
1.23765e+18,162.6673956,-0.900916547,16.52364,15.40187,15.08259,14.97577,14.95088,756,301,1,313,2.88119e+18,STAR,0.000263051,2559,54208,58,d27e3fb8-6d87-41ea-af71-3e3801b747ab
1.23765e+18,218.7291721,0.458112049,16.97457,15.7859,15.32505,15.16091,15.08877,752,301,5,502,3.45759e+17,STAR,-5.7e-06,307,51663,391,d5b6013b-1cce-4fda-a5ca-eec33b6e678b
1.23765e+18,218.8321711,0.47572999,16.75927,15.62012,15.041,14.71669,14.44965,752,301,5,503,3.4469e+17,GALAXY,0.02956719,306,51637,599,6bd6660e-b339-409f-8f92-dc31cd205b27
1.23765e+18,219.083277,0.576226173,18.70255,17.71797,17.34371,17.17482,17.1185,752,301,5,504,3.44697e+17,STAR,2.47e-05,306,51637,625,4e6e7843-7715-4e04-b87e-d039afa8fdbc
1.23765e+18,219.1969133,0.627944731,19.54733,18.17471,17.46927,17.09822,16.84518,752,301,5,505,3.45768e+17,GALAXY,0.1097059,307,51663,426,ba13808b-e825-476b-a092-123c7c61e4a1
1.23765e+18,219.1376572,0.432899037,19.20287,16.59277,15.70658,15.25103,14.89744,752,301,5,505,3.45768e+17,GALAXY,0.07221484,307,51663,425,36d53083-a2c9-4ef6-be35-9d168826b4b7
1.23765e+18,219.2504009,0.564754111,19.07784,18.06951,17.70663,17.49811,17.31405,752,301,5,506,6.0354e+17,GALAXY,0.03472417,536,52024,209,308bb186-560b-4a69-b9b4-1577b5dea948
1.23765e+18,219.5617663,0.547663882,19.06822,17.80601,17.33803,17.16516,17.09147,752,301,5,508,3.45778e+17,STAR,-2.66e-05,307,51663,461,4bb6f53f-a456-4948-a632-cd4bac9b4fce
1.23765e+18,219.5819712,0.471852739,18.56313,18.53411,18.38498,18.37235,18.3623,752,301,5,508,3.4578e+17,QSO,1.257948,307,51663,467,4b39f2f2-825e-4b82-a1aa-9f8e85567987
1.23765e+18,219.582247,0.595887057,17.89559,16.71264,16.2921,16.1399,16.07841,752,301,5,508,3.45778e+17,STAR,7.05e-05,307,51663,462,17fb6e43-94cd-48cf-902c-c8f3f5e0a362
1.23765e+18,219.5886352,0.510878933,19.14528,18.19967,17.89295,17.78337,17.73488,752,301,5,508,4.532e+18,STAR,-0.000276482,4025,55350,920,6011af64-0467-457d-8152-384636efcdf9
1.23765e+18,219.6611664,0.569298323,19.47595,18.6116,18.52926,18.76056,18.28581,752,301,5,508,3.4578e+17,STAR,-0.000385041,307,51663,468,b7126e4f-6bd2-459c-8813-9c731467d045
1.23765e+18,219.6651858,0.441050803,19.29275,19.02275,18.92752,18.85194,18.76428,752,301,5,508,3.45779e+17,QSO,1.971239,307,51663,464,364970be-fdba-4132-b6c1-0ac97db6dbc3
1.23765e+18,219.7797727,0.508632556,17.27438,16.14879,15.72019,15.48375,15.35073,752,301,5,509,3.45785e+17,GALAXY,0.03325611,307,51663,487,d447f1f3-252e-4e0e-a0db-d7d000f34a60
1.23765e+18,219.9387246,0.531203465,18.9146,17.67455,16.96098,16.57482,16.29057,752,301,5,510,3.45791e+17,GALAXY,0.116515,307,51663,508,ee470e65-3bb5-4ee1-acab-a66a85713fb1
1.23765e+18,220.1224112,0.584089432,16.93221,15.56652,14.92086,14.58185,14.3252,752,301,5,511,3.458e+17,GALAXY,0.03717615,307,51663,541,b17090a9-ff14-48f2-98dd-0add1db07f5e
1.23765e+18,220.1776293,0.606597158,18.73475,17.79811,17.46425,17.34566,17.29465,752,301,5,512,4.52852e+18,STAR,0.000255278,4022,55352,554,503e4367-11c2-4358-92bd-42b074d944a1
1.23765e+18,220.1815105,0.464743603,19.5796,17.68983,16.74287,16.33313,16.0111,752,301,5,512,3.45811e+17,GALAXY,0.1092154,307,51663,582,9992e53a-9854-4735-a588-5788cf9cbf89
1.23765e+18,220.2475691,0.561580939,19.33625,17.34765,16.35417,15.91167,15.58279,752,301,5,512,3.45813e+17,GALAXY,0.1087394,307,51663,590,f63fea84-da31-4eb9-b33f-5b9f10bd2742
1.23765e+18,220.5992691,0.61894204,18.37159,16.28451,15.44592,15.16673,15.01227,752,301,5,515,3.46868e+17,STAR,-7.05e-05,308,51662,330,283e371a-bdc7-46a0-8268-08971060ff5a
1.23765e+18,220.6831889,0.598384718,19.28787,17.52747,16.75908,16.41961,16.23461,752,301,5,515,3.30349e+18,STAR,-4.11e-06,2934,54626,351,178648d8-2622-4338-9cf3-7d9503240708
1.23765e+18,220.6841228,0.454116001,18.44022,18.02603,17.97474,18.0135,18.12117,752,301,5,515,3.30348e+18,STAR,-5.16e-05,2934,54626,342,f1518216-70a4-49b3-92fd-28fa4ed6eee8
1.23765e+18,220.7117312,0.461338753,19.26163,17.71671,17.12826,16.89513,16.79474,752,301,5,515,3.27534e+18,STAR,-0.000233312,2909,54653,343,2f4c55c4-04fa-491a-864f-120182119b39
1.23765e+18,220.7243306,0.502230386,18.72794,17.20167,16.65129,16.43697,16.32,752,301,5,515,3.27534e+18,STAR,-0.000133688,2909,54653,342,22785bbb-0d3c-4211-a174-9bef1cae79e3
1.23765e+18,220.7765893,0.561814348,19.24336,17.86197,17.30386,17.06635,16.94732,752,301,5,516,3.30349e+18,STAR,-0.000180286,2934,54626,353,9f8679c7-e70e-4852-8804-04d75646dd26
1.23765e+18,220.8054143,0.589285246,19.57003,17.3458,16.40484,16.05693,15.8713,752,301,5,516,3.30348e+18,STAR,-0.00015097,2934,54626,344,56a11e7e-775d-49ef-863c-76112fc82c6e
1.23765e+18,220.8102039,0.632124422,19.49442,17.99958,17.41921,17.21484,17.10793,752,301,5,516,3.27533e+18,STAR,-0.000134868,2909,54653,333,c917b072-542a-4221-866e-3caf245ca337
1.23765e+18,220.9195257,0.513809061,19.03802,17.42171,16.71644,16.41698,16.23746,752,301,5,517,3.3035e+18,STAR,7.8e-05,2934,54626,385,d96ad6b2-5e74-419e-b6bf-291d3fc92bda
1.23765e+18,221.0127141,0.463478571,18.75202,17.90223,17.58861,17.45896,17.41188,752,301,5,517,3.27535e+18,STAR,-0.00052212,2909,54653,388,8dcfdd04-f64a-4637-90b3-dd8bae5129f5
1.23765e+18,221.0113376,0.538007926,19.43955,18.52889,18.24026,18.13412,18.05673,752,301,5,517,4.52858e+18,STAR,-0.000247798,4022,55352,756,d1d4cb49-96a6-4f35-8cda-9e249bad6847
1.23765e+18,221.0417383,0.564546475,18.7746,17.64604,17.22892,17.07624,17.01672,752,301,5,518,3.45823e+17,STAR,4.98e-05,307,51663,626,adee8bb9-6cc8-4afc-9b7b-f746265c0005
1.23765e+18,221.0641256,0.587618415,17.98792,16.4793,15.89139,15.68964,15.57897,752,301,5,518,3.27534e+18,STAR,-9.23e-05,2909,54653,338,87e92b47-473a-48d1-b5bf-95109dd3a5cc
1.23765e+18,221.1327369,0.436973652,18.21947,16.94176,16.4855,16.34868,16.28067,752,301,5,518,3.30351e+18,STAR,9.98e-05,2934,54626,424,d7c8e12b-897d-4c00-ad81-b39dc6cd84a0
1.23765e+18,221.1528564,0.451438122,18.72254,17.38212,16.82234,16.65747,16.55055,752,301,5,518,3.27535e+18,STAR,-1e-05,2909,54653,386,9a34c6c2-69df-4e19-8eda-81210cf32338
1.23765e+18,221.1632802,0.483958452,17.88442,16.96119,16.64287,16.53269,16.48384,752,301,5,518,3.30351e+18,STAR,3.19e-05,2934,54626,432,28cf2d8f-f7bd-44a5-957f-ef2f1a152ae9
1.23765e+18,221.2272293,0.451146308,18.60544,17.67091,17.41983,17.32616,17.2992,752,301,5,519,3.27535e+18,STAR,-0.000504086,2909,54653,389,952abdc7-e0b6-423d-a3df-0c1fac5eec36
1.23765e+18,221.2572581,0.476426183,17.59142,16.66143,16.42614,16.34742,16.32363,752,301,5,519,3.27535e+18,STAR,-0.000743644,2909,54653,382,5c352ad8-41b1-4b8d-acb0-5294274bb34e
1.23765e+18,221.2637264,0.526978719,17.00244,15.55892,14.93361,14.58515,14.32871,752,301,5,519,3.46905e+17,GALAXY,0.02873155,308,51662,465,99479010-8c5e-446e-b262-a83ea868eaff
1.23765e+18,221.2678582,0.436562846,19.51547,18.58734,18.33786,18.23523,18.24343,752,301,5,519,3.30351e+18,STAR,0.000255486,2934,54626,429,1d427f29-5571-4573-b336-92ae8a65bdc7
1.23765e+18,221.2777376,0.49473218,19.25605,18.11174,17.34868,16.93481,16.68558,752,301,5,519,3.46906e+17,GALAXY,0.1098084,308,51662,469,c953519c-adcf-4163-ae3e-23bdcbd17f5b
1.23765e+18,221.3649932,0.454014692,17.52671,16.10266,15.5727,15.35048,15.24569,752,301,5,520,3.27536e+18,STAR,0.000836224,2909,54653,425,51f70369-5d60-4984-92b6-dc22d28259be
1.23765e+18,221.4417135,0.581083659,18.04508,16.81564,16.39389,16.24002,16.18995,752,301,5,520,3.27535e+18,STAR,0.000249663,2909,54653,376,b5e67065-03cf-4b95-ba4f-54b34776a893
1.23765e+18,221.4984006,0.597512281,17.43719,16.50009,16.13932,16.01473,15.95873,752,301,5,521,3.27536e+18,STAR,0.000166582,2909,54653,414,f0cd6db8-1ec2-49b3-9b12-c03f1d734fd5
1.23765e+18,221.5338532,0.623223399,16.26559,15.31763,15.03526,14.92372,14.86764,752,301,5,521,3.27536e+18,STAR,0.000397916,2909,54653,416,7971c9db-1015-4fd4-a363-f58d230a4187
1.23765e+18,221.5625405,0.580158773,17.14242,15.63551,15.02396,14.78998,14.65014,752,301,5,521,3.27536e+18,STAR,-0.000196452,2909,54653,415,e9ec781d-bff3-4fa0-8c3b-1bc53a4248c8
1.23765e+18,221.5957744,0.528211211,18.18575,16.91729,16.98115,17.01807,17.02806,752,301,5,521,3.27536e+18,STAR,-0.000381969,2909,54653,427,31c92612-ae0d-425e-82ea-05bc15f4324a
1.23765e+18,221.5958569,0.480183884,19.23104,18.20884,17.89136,17.78259,17.75736,752,301,5,521,3.30352e+18,STAR,0.000249086,2934,54626,469,5efd61e4-3279-49a3-9749-0a2ccb974f46
1.23765e+18,221.5173497,0.501690543,19.33756,17.0609,16.05876,15.67662,15.44594,752,301,5,521,3.30352e+18,STAR,2.57e-05,2934,54626,470,43073647-4512-47cd-8596-cad7c36bfeee
1.23765e+18,221.6858026,0.541573251,18.76614,17.47334,16.93288,16.72206,16.60205,752,301,5,522,3.30352e+18,STAR,-9.47e-05,2934,54626,488,771c5eaa-aef5-44ff-be6c-c74c0428e4ee
1.23765e+18,221.6930663,0.430141182,18.2921,17.17186,17.38653,17.5653,17.6834,752,301,5,522,3.27537e+18,STAR,-0.000177157,2909,54653,469,1593cb28-9806-4bde-b10f-8fc7f48f1552
1.23765e+18,221.7061314,0.528685833,19.37555,18.27386,17.7944,17.60329,17.50417,752,301,5,522,3.27537e+18,STAR,-0.000211658,2909,54653,462,0f4a35f2-214d-4591-a457-20d648149704
1.23765e+18,121.8207518,0.93199037,19.37035,17.34262,16.35286,15.924,15.58903,308,301,5,104,5.34266e+18,GALAXY,0.1019929,4745,55892,975,b780662c-0b69-48a2-b690-840f6119d30f
1.23765e+18,122.0878999,0.843146891,19.05249,17.03777,16.07633,15.63148,15.31245,308,301,5,105,5.3424e+18,GALAXY,0.1015328,4745,55892,18,8c084c71-25f4-408f-b16e-2611789cd426
1.23765e+18,122.8639945,0.896150822,18.20631,16.89692,16.46658,16.31574,16.28902,308,301,5,110,2.31607e+18,STAR,0.00048813,2057,53816,354,3491464d-8424-4433-a4ec-fcba97a532f5
1.23765e+18,122.9819452,0.96385693,17.63113,16.55926,16.24861,16.14775,16.13221,308,301,5,111,2.33858e+18,STAR,0.000132041,2077,53846,328,615a5b69-c02e-4fe0-a25f-7fdc5085e40c
1.23765e+18,122.988638,0.973742938,15.99172,14.98865,14.70003,14.64919,14.50626,308,301,5,111,2.31607e+18,STAR,9.27e-05,2057,53816,352,ade5cf48-4c8d-478b-9b3a-3fce7ba7d318
1.23765e+18,122.9356354,0.899085529,19.37706,18.44093,18.24528,18.19469,18.17668,308,301,5,111,2.33858e+18,STAR,0.000452989,2077,53846,321,14076078-8d82-4d41-b621-e06605404bd1
1.23765e+18,123.0393857,0.930070447,16.73877,15.68268,15.43654,15.38572,15.40208,308,301,5,112,2.31607e+18,STAR,0.000128369,2057,53816,341,776517a2-d19e-4e7d-9956-60bfd284f7bb
1.23765e+18,123.0202645,0.911874556,16.37119,15.28426,15.05225,14.98734,15.0114,308,301,5,112,2.31607e+18,STAR,5.72e-05,2057,53816,357,a7b1fd53-b4da-4b05-a584-89bab2180bd3
1.23765e+18,123.0165354,0.848145359,19.52481,18.21796,17.68045,17.46177,17.37293,308,301,5,112,2.31607e+18,STAR,1.72e-05,2057,53816,355,4ce34f74-9942-40b4-aa9a-965a2635529a
1.23765e+18,123.2025005,0.905129931,18.6522,17.52927,17.53732,17.58253,17.67018,308,301,5,113,2.31608e+18,STAR,-0.000242254,2057,53816,392,d5c2a76d-f58b-432a-bf3b-a67e59ac64c9
1.23765e+18,123.2678952,0.960993455,16.63293,15.27509,14.61367,14.50841,14.27292,308,301,5,113,2.31609e+18,STAR,-5.54e-05,2057,53816,398,4df03171-e019-4af1-a242-4eae2aa5e7eb
1.23765e+18,123.3488072,0.922523639,16.14538,15.07947,14.84144,14.77282,14.78681,308,301,5,114,2.31608e+18,STAR,0.000239212,2057,53816,381,c80b5163-85e6-495b-9ede-0d7c7abf7d07
1.23765e+18,123.4261304,0.881883846,17.84565,16.82412,16.49827,16.38742,16.35545,308,301,5,114,2.31608e+18,STAR,0.000146998,2057,53816,391,242dbf55-64fc-4540-9e01-21e4bef32db9
1.23765e+18,123.5879603,0.919738666,17.75484,16.59773,16.53687,16.56253,16.61154,308,301,5,115,2.31608e+18,STAR,-7.06e-06,2057,53816,388,1a752ee5-5230-41f1-9f12-20492c311426
1.23765e+18,123.5452677,0.931392114,19.3623,18.1918,17.81977,17.69313,17.61249,308,301,5,115,1.29381e+18,STAR,0.000235469,1149,53003,532,0c1af5d7-03e1-4f30-b61b-a14b83d40fda
1.23765e+18,123.6127771,0.948787095,18.97095,17.07911,16.13754,15.65789,15.34548,308,301,5,115,5.39105e+18,GALAXY,0.06836422,4788,55889,888,7b16ab49-cebd-464b-9df7-96253556a75d
1.23765e+18,123.6735605,0.861348537,16.48326,15.04494,15.04021,14.29518,14.18345,308,301,5,116,2.3161e+18,STAR,0.000224322,2057,53816,438,dd78d015-b976-4e2d-8ee7-fb36865c832b
1.23765e+18,123.7430415,1.006398633,18.98689,17.09758,16.18773,15.7323,15.46169,308,301,5,116,5.39105e+18,GALAXY,0.09046602,4788,55889,892,ca39a63b-d490-4a30-bf72-dc61a2ac0ae9
1.23765e+18,110.0700392,1.218734691,19.42591,18.42443,18.00135,17.79079,17.70945,308,301,6,25,8.38815e+18,STAR,0.000104138,7450,56722,705,bb645745-cb82-492a-8b26-947a963aec6f
1.23765e+18,110.2464537,1.364871806,18.58476,17.2945,16.42206,16.27426,15.89856,308,301,6,26,8.38817e+18,STAR,0.000391139,7450,56722,786,3b122550-7317-4f21-bb59-63ec713b0dc8
1.23765e+18,110.2753731,1.407069681,19.44881,17.06147,16.09691,15.75754,15.58153,308,301,6,26,8.38817e+18,STAR,0.000127138,7450,56722,782,6586cbef-29ff-483a-836d-ac973bd3c768
1.23765e+18,110.2730305,1.424806619,19.58554,17.76914,16.91808,16.55439,16.34465,308,301,6,26,8.38817e+18,STAR,9.15e-05,7450,56722,781,76cc8f33-52fd-4223-b456-012d7f95e965
1.23765e+18,110.4555313,1.254180245,19.58684,17.73149,16.96642,16.67645,16.4914,308,301,6,28,8.38818e+18,STAR,0.00034609,7450,56722,829,f488222b-cec2-492d-ab7c-1efd018ccb44
1.23765e+18,110.4698503,1.228434849,19.42571,17.78678,17.11364,16.85967,16.67854,308,301,6,28,8.38818e+18,STAR,0.000182417,7450,56722,830,5747ecc5-ebc9-41b1-88a4-e7d7554a6126
1.23765e+18,110.7306996,1.289661343,18.36269,16.79013,16.16286,15.91035,15.78032,308,301,6,29,8.38821e+18,STAR,0.000170339,7450,56722,942,e465f4d6-8fac-4fb3-9dc5-0ff84719d6c6
1.23765e+18,119.8221026,1.324423012,19.11461,17.11108,16.35578,16.07985,15.94747,308,301,6,90,8.38927e+18,STAR,0.000258839,7451,56739,702,d7c2f2c2-dfcc-4af4-9654-c63900b3499f
1.23765e+18,119.9972972,1.295618869,19.25602,17.7522,17.28004,17.11725,17.12696,308,301,6,91,8.38929e+18,STAR,0.000270987,7451,56739,746,9c431c50-de47-445f-af71-cab661160745
1.23765e+18,120.124148,1.311372513,18.68312,16.80078,16.12189,15.88605,15.78726,308,301,6,92,8.3893e+18,STAR,0.000208869,7451,56739,782,ab23266f-1ba6-43e9-9938-eff7e936bbd7
1.23765e+18,120.194987,1.339231727,19.13375,17.84091,17.37001,17.20419,17.1407,308,301,6,93,8.3893e+18,STAR,0.000275159,7451,56739,785,6128a370-d8d3-41b0-9f77-8b60a42f1164
1.23765e+18,120.2980709,1.359265937,19.41101,17.17151,16.17792,15.78271,15.51502,308,301,6,93,8.38931e+18,STAR,0.000391232,7451,56739,824,185c311a-7b8f-4db9-9cf5-82dd71a50b4a
1.23765e+18,120.5478185,1.281227451,19.17278,17.30439,16.63581,16.43598,16.35109,308,301,6,95,8.38932e+18,STAR,-6.64e-05,7451,56739,872,2f74413c-e65a-45e5-9cab-20c88f8570c2
1.23765e+18,244.5764969,-1.255263413,19.29697,18.08211,17.20792,16.74347,16.43762,727,301,1,74,3.89598e+17,GALAXY,0.1272051,346,51693,133,7b023510-8344-4b96-8e9e-98e122068e11
1.23765e+18,243.907446,0.00239456,18.71962,17.45311,16.88231,16.54723,16.2756,727,301,4,70,3.89627e+17,GALAXY,0.06540032,346,51693,237,b9665c96-3461-49ae-aa33-2acd2e9d39e5
1.23765e+18,244.1023322,0.002619598,19.35342,18.11187,17.45305,17.10616,16.88711,727,301,4,71,3.89611e+17,GALAXY,0.07115377,346,51693,181,51d7f604-5f0a-4bba-9151-124ace2cb17f
1.23765e+18,243.3470265,0.424137063,19.25923,18.84224,18.85939,18.69218,18.76842,727,301,5,66,3.88598e+17,QSO,0.5894275,345,51690,590,7ddcd36d-a3ba-46ff-9d55-98ad6c7d7cbc
1.23765e+18,174.1644883,-0.956707465,19.57255,18.59834,18.47911,18.45792,18.60459,745,301,1,103,3.1753e+17,STAR,0.001135097,282,51658,94,3c0be465-e148-47ce-b40b-2e602b65a16f
1.23765e+18,239.3606352,-0.916689727,19.23879,17.49932,16.53521,16.09223,15.76121,745,301,1,538,3.86219e+17,GALAXY,0.03969949,343,51692,129,c25cdada-6dd8-4531-beb6-d9aaee6bde5c
1.23765e+18,239.40207,-0.975878752,18.67422,17.42511,16.89116,16.67803,16.57392,745,301,1,539,3.86217e+17,STAR,-0.000143192,343,51692,121,d2cb0c52-5fe2-41f2-88d1-06b0f398e412
1.23765e+18,243.567524,-0.880445873,18.83577,17.25845,16.54556,16.13434,15.83491,745,301,1,567,3.88441e+17,GALAXY,0.07050942,345,51690,19,e49606c9-5280-414d-8e4f-d6d36167bc15
1.23765e+18,243.7088761,-0.915652961,17.61482,15.69639,14.77024,14.31876,13.95353,745,301,1,568,3.89641e+17,GALAXY,0.0307668,346,51693,291,57780eab-2667-405d-b65d-bdc04bffa6b8
1.23765e+18,243.8473685,-0.898343247,19.41207,18.88776,18.56437,18.58996,18.3926,745,301,1,568,3.89632e+17,QSO,1.06284,346,51693,256,94793902-8588-4c6f-8eec-7d4ecc0596bc
1.23765e+18,244.1624119,-0.889893127,18.99412,17.90879,17.46466,17.28111,17.20599,745,301,1,571,3.8963e+17,STAR,-0.000178635,346,51693,251,694421a2-b88f-4536-9e28-8fa73762270f
1.23765e+18,244.5126642,-0.934182657,19.14963,18.00378,17.4657,17.1376,16.90036,745,301,1,573,3.89618e+17,GALAXY,0.04402394,346,51693,206,dfef8582-f04e-4cfa-a02d-39119f424c7d
1.23765e+18,244.8139448,-0.937774714,18.7809,19.0767,19.45117,19.74457,20.02123,745,301,1,575,3.89589e+17,STAR,0.000609734,346,51693,99,263aa3f7-8e52-48e4-973a-3ef9e0afe4c1
1.23765e+18,244.9490533,-0.894234904,19.15965,18.91703,18.61517,18.38544,18.42006,745,301,1,576,3.89586e+17,QSO,1.496161,346,51693,90,cf3a2803-5fc2-4c96-a1ab-e33264454ee4
1.23765e+18,245.4938873,-0.903742395,17.33854,16.27237,15.90035,15.75182,15.69667,745,301,1,579,3.89562e+17,STAR,-0.000872277,346,51693,2,5a3df676-2a08-4ead-a16c-8997f4abadc4
1.23765e+18,245.3593715,-0.905392886,19.38219,18.20107,17.8056,17.4992,17.41172,745,301,1,579,4.09908e+17,GALAXY,0.06565089,364,52000,294,4ff966d8-557f-4d77-a390-d20f5c821a97
1.23765e+18,245.4176593,-0.855605136,19.2266,17.27751,16.39126,15.95711,15.61498,745,301,1,579,4.09905e+17,GALAXY,0.04565,364,52000,281,5b319c98-3267-4393-87e6-7c864f286efd
1.23765e+18,245.4760412,-0.85992427,19.41398,17.29078,16.33702,15.87626,15.48284,745,301,1,579,4.09909e+17,GALAXY,0.04462435,364,52000,295,45e3677d-0ff2-4509-884a-0422157c9fb2
1.23765e+18,245.5388243,-0.872555232,19.19971,17.22391,16.29199,15.85335,15.48367,745,301,1,580,3.89565e+17,GALAXY,0.04954444,346,51693,14,f941483f-1336-4854-8daa-0aeb4d1a75d0
1.23765e+18,205.0729646,-0.682611701,18.94325,17.02095,16.06735,15.63387,15.28098,752,301,2,411,3.36702e+17,GALAXY,0.08937013,299,51671,210,35b7c2e0-592b-4d5a-85b0-f137c262cadb
1.23765e+18,205.6135979,-0.65715286,18.88838,17.88406,17.42734,17.12453,16.98339,752,301,2,414,3.36686e+17,GALAXY,0.08640119,299,51671,151,1077997e-e287-4152-8988-3cfdaf9ce1fe
1.23765e+18,205.6955733,-0.694928963,19.3652,18.1399,17.65534,17.4715,17.37664,752,301,2,415,3.36675e+17,STAR,6.53e-05,299,51671,114,eec65d6c-01e9-4277-bd7e-2392e8011c2b
1.23765e+18,205.6503963,-0.628361675,19.46207,17.81834,17.01301,16.617,16.31902,752,301,2,415,3.36672e+17,GALAXY,0.07104074,299,51671,103,778b08eb-7c49-4d37-9381-e30417af13dc
1.23765e+18,205.7420141,-0.765420756,18.34066,16.5023,15.64826,15.26125,14.95627,752,301,2,415,3.3666e+17,GALAXY,0.07053274,299,51671,57,fbd85b07-898d-48db-8ffc-60681efdde67
1.23765e+18,205.760907,-0.742003104,18.86362,17.87739,17.46657,17.17367,17.04404,752,301,2,415,3.36659e+17,GALAXY,0.06982873,299,51671,56,4af45f95-c20c-4620-90a8-da8addfec362
1.23765e+18,205.8072795,-0.786819198,17.7933,16.90408,16.6164,16.30378,16.30438,752,301,2,416,3.36661e+17,GALAXY,0.08875664,299,51671,60,8c0aab37-fc73-4194-9b4d-c066b2982957
1.23765e+18,205.9169873,-0.833501027,19.14158,17.99588,17.53081,17.2301,17.13721,752,301,2,416,3.3666e+17,GALAXY,0.1066131,299,51671,59,7406c762-b7f3-4fbf-a13b-1fe36a49bd3b
1.23765e+18,206.0447121,-0.761242085,19.17263,18.06068,17.6305,17.33272,17.2204,752,301,2,417,3.3666e+17,GALAXY,0.08685333,299,51671,58,82d1cef3-5759-4120-a303-59f726f1928f
